"('mid',)","('averageRating',)","('numVotes',)"
tt2852458,6.8,14293
tt2852470,7.3,3277
tt2853182,4.2,1024
tt2853614,6.4,4951
tt2854394,3.3,3646
tt2854894,5.5,1585
tt2854926,6.5,128873
tt2855026,6.7,1032
tt2855648,7.7,24261
tt2856674,5.3,2040
tt2856930,6.6,3337
tt2857458,6.4,1929
tt2857500,7.1,1232
tt2859246,6.7,1691
tt2861320,4.2,1456
tt2861532,7.4,4018
tt2865074,7.2,7025
tt2865120,5.5,10747
tt2865822,8.4,1297
tt2866360,7.2,122257
tt2866708,5.9,4542
tt2866824,6.5,1374
tt2869728,5.9,57514
tt2869878,6.2,1487
tt2870612,6.2,88930
tt2870648,7.8,51369
tt2870708,6.6,37902
tt2870756,6.5,67226
tt2870808,6.2,8737
tt2871010,5.3,1036
tt2871256,4.4,1036
tt2872462,6.7,26820
tt2872518,6.3,35067
tt2872718,7.9,515130
tt2872724,4.7,4273
tt2872732,6.4,479412
tt2872750,7.3,39985
tt2872810,4.6,1895
tt2873214,5.5,2115
tt2873282,6.6,181065
tt2875926,7.0,2342
tt2876428,7.6,2883
tt2877104,6.9,2248
tt2877108,8.4,10149
tt2879770,7.3,1007
tt2880664,5.9,1474
tt2881034,7.3,1363
tt2881698,5.1,4502
tt2882328,8.0,21613
tt2883352,4.7,2587
tt2883434,6.6,12961
tt2883448,6.0,1229
tt2883512,7.3,210649
tt2884018,6.6,56088
tt2884206,7.3,123002
tt2885364,5.1,11328
tt2885628,5.6,4843
tt2886632,7.6,2191
tt2886926,7.3,1736
tt2887322,5.5,2112
tt2888046,7.0,54013
tt2889234,6.2,1506
tt2891070,6.8,3052
tt2891174,7.1,33140
tt2893490,5.5,7597
tt2893780,5.3,1524
tt2896036,7.0,6085
tt2900624,5.1,6818
tt2900822,4.7,2879
tt2901548,5.8,1037
tt2901736,7.3,4657
tt2901962,4.7,1033
tt2902898,6.1,1644
tt2905082,4.6,1264
tt2905674,3.3,2801
tt2905768,6.7,1115
tt2905772,7.8,9826
tt2905838,5.6,23429
tt2907640,6.2,1394
tt2908228,6.3,5194
tt2908446,6.2,231607
tt2908856,6.4,9249
tt2909116,6.6,5844
tt2909124,3.0,1031
tt2909476,4.3,1401
tt2910274,6.7,24949
tt2910508,4.2,3309
tt2910814,6.1,65401
tt2910904,7.0,59282
tt2911342,6.3,3181
tt2911666,7.4,599298
tt2911668,5.6,10307
tt2911674,5.2,4463
tt2912578,6.5,1971
tt2914740,5.0,2434
tt2914838,6.0,2540
tt2914892,4.6,1245
tt2915160,7.1,2163
tt2916324,2.1,1020
tt2916416,6.1,1398
tt2917336,5.2,2024
tt2917388,6.1,20633
tt2918436,5.2,42956
tt2918606,5.4,5708
tt2918988,6.7,2504
tt2920294,5.3,1221
tt2920540,7.4,11372
tt2920808,6.1,11359
tt2922382,7.5,4849
tt2922440,6.6,1335
tt2922590,6.1,1077
tt2923088,4.9,4486
tt2923316,5.0,16887
tt2923834,4.5,2569
tt2924336,7.1,1644
tt2924392,4.8,4204
tt2924442,4.4,3508
tt2924472,8.0,6668
tt2924590,6.3,2104
tt2925642,7.1,1933
tt2925768,6.2,1518
tt2926068,8.0,10729
tt2926810,5.4,8480
tt2927212,5.9,1890
tt2929652,5.4,4308
tt2929690,7.2,3749
tt2929890,6.1,1726
tt2931376,4.5,2072
tt2932536,5.6,53496
tt2933004,5.4,1518
tt2933474,4.1,9461
tt2933544,6.2,10402
tt2933794,7.0,2498
tt2935390,3.6,4414
tt2935476,7.1,48603
tt2935510,6.5,224246
tt2935564,7.1,10656
tt2936174,6.2,1080
tt2936180,7.2,7922
tt2936390,5.1,4936
tt2936884,6.3,3277
tt2937254,4.3,1451
tt2937366,5.7,20942
tt2937696,6.9,54451
tt2937898,7.0,70859
tt2938416,7.9,3314
tt2938956,5.2,41572
tt2939912,6.7,2640
tt2942016,7.5,1347
tt2942512,6.7,1188
tt2942522,6.4,5790
tt2943352,7.4,3022
tt2944198,6.0,20805
tt2945796,4.9,2159
tt2946498,3.8,1276
tt2946582,6.1,1180
tt2947832,6.4,6354
tt2948078,4.6,5157
tt2948160,4.6,6171
tt2948166,7.1,1176
tt2948266,5.4,1390
tt2948356,8.0,475414
tt2948372,8.1,301612
tt2948472,6.7,2775
tt2948566,3.5,1681
tt2948712,4.7,2328
tt2948790,5.1,13199
tt2948840,6.0,8243
tt2949296,6.5,1872
tt2949626,5.2,1812
tt2950052,6.1,4053
tt2950236,6.1,2092
tt2950330,5.4,1360
tt2950418,7.4,6055
tt2952602,6.4,10947
tt2953050,7.3,158720
tt2953762,6.6,2473
tt2954474,5.3,10597
tt2955096,5.4,8295
tt2955316,6.5,17166
tt2956300,6.7,2849
tt2957760,6.2,7894
tt2957774,6.6,2532
tt2960270,6.1,1759
tt2960450,6.8,1418
tt2960930,5.0,15564
tt2962726,4.7,7545
tt2962876,7.0,15077
tt2962984,5.2,4169
tt2964120,7.5,3181
tt2965412,6.7,18448
tt2965466,5.8,18793
tt2965842,6.0,1445
tt2966760,7.0,1971
tt2967006,6.6,15555
tt2967008,4.6,4923
tt2967224,5.1,50797
tt2967226,4.4,2634
tt2967286,7.8,7979
tt2967578,6.9,4267
tt2967856,7.2,2319
tt2968804,4.3,4552
tt2969050,7.0,2099
tt2969522,7.4,7214
tt2969656,7.1,7524
tt2969776,5.2,1354
tt2972362,7.0,4764
tt2972482,6.8,3394
tt2973408,7.7,1705
tt2973516,6.2,1925
tt2973854,5.5,1717
tt2974050,4.0,7731
tt2974918,5.0,19041
tt2975578,6.4,148974
tt2975590,6.5,679199
tt2976172,6.3,1748
tt2976176,7.9,1596
tt2976182,3.2,7462
tt2976920,6.9,2085
tt2977090,5.8,3231
tt2978102,5.6,7849
tt2978426,5.4,2145
tt2978462,6.4,9060
tt2978576,6.5,2613
tt2978626,4.6,8441
tt2979336,5.6,2691
tt2979920,5.5,5904
tt2980210,6.1,43903
tt2980472,6.4,18693
tt2980516,7.7,436331
tt2980554,6.1,4474
tt2980592,6.7,98544
tt2980626,7.5,4773
tt2980648,7.3,81340
tt2980706,6.0,17778
tt2980708,5.4,5835
tt2980794,7.6,28287
tt2981768,7.3,8996
tt2982158,6.5,2224
tt2984576,2.9,1551
tt2987732,6.9,28590
tt2988020,5.6,3903
tt2988272,6.0,9567
tt2988852,4.4,1907
tt2989350,6.4,1464
tt2989524,6.7,11257
tt2990126,5.7,4040
tt2990140,7.0,71093
tt2990738,7.1,6878
tt2990836,7.3,1002
tt2991092,6.9,3532
tt2991224,8.2,45361
tt2991296,5.4,4341
tt2991516,3.3,2286
tt2991532,3.6,1756
tt2992146,6.4,4777
tt2992152,5.2,1235
tt2992524,5.8,3141
tt2993698,6.9,1526
tt2994190,6.9,40999
tt2994832,6.4,3029
tt2994904,6.9,1060
tt2994948,4.6,2684
tt2996684,4.7,6796
tt2997766,7.3,1455
tt2998406,4.9,2724
tt2999718,7.9,4733
tt3001638,6.9,10620
tt3003668,7.2,2828
tt3003800,6.4,1539
tt3004746,5.0,1774
tt3004774,7.2,1688
tt3005242,6.6,3972
tt3005920,6.9,1135
tt3006472,5.2,1884
tt3006576,8.1,2228
tt3007132,5.4,5568
tt3007302,7.1,4563
tt3007512,7.0,74531
tt3008014,6.8,2391
tt3009070,5.7,1227
tt3009772,6.3,5694
tt3010660,7.3,7739
tt3011894,8.1,191769
tt3011960,5.2,16707
tt3013018,5.0,1725
tt3013160,4.4,2155
tt3013258,7.4,1183
tt3013386,4.4,1014
tt3013528,3.8,2199
tt3013588,6.6,3705
tt3013602,6.7,10240
tt3013610,6.8,7326
tt3013930,7.6,1606
tt3014284,6.0,25176
tt3014556,3.3,1003
tt3014666,5.3,13759
tt3014866,6.3,64965
tt3014910,6.0,2749
tt3016748,3.5,2998
tt3017412,5.4,3569
tt3017864,7.2,2939
tt3018070,5.3,4092
tt3019620,7.5,4805
tt3019694,6.5,4721
tt3019796,6.2,3058
tt3020226,6.2,1156
tt3020666,7.3,1494
tt3021360,6.7,9000
tt3022458,6.0,3778
tt3026144,4.9,1118
tt3026488,6.5,8988
tt3026824,6.3,1583
tt3027188,4.5,1023
tt3027644,5.2,1013
tt3028018,7.1,2158
tt3028362,8.2,1367
tt3029476,5.6,5423
tt3029556,7.5,12526
tt3029558,7.5,16089
tt3032074,7.6,1098
tt3032282,4.7,3068
tt3033080,3.2,1230
tt3033478,6.8,1236
tt3033948,4.3,1514
tt3034258,5.9,2287
tt3034728,8.1,2418
tt3036548,4.8,2333
tt3036740,1.7,8149
tt3037164,7.1,3503
tt3037582,7.9,2882
tt3038142,5.2,2425
tt3038708,5.0,10191
tt3039472,5.6,2080
tt3040510,2.8,1167
tt3040964,7.4,271891
tt3041550,7.5,2066
tt3042408,7.5,55194
tt3042626,5.5,2246
tt3042800,6.4,1930
tt3042926,7.4,9030
tt3043252,7.5,5249
tt3043630,3.2,2257
tt3044244,6.6,5231
tt3044882,3.2,1273
tt3045616,5.5,71307
tt3046062,6.7,1117
tt3053228,3.4,11815
tt3054798,6.3,2046
tt3055402,5.7,2351
tt3056436,5.1,1587
tt3058674,5.1,1737
tt3059638,5.0,1521
tt3059656,7.6,1587
tt3059786,6.8,1864
tt3059816,5.1,1690
tt3060492,7.2,9574
tt3061202,7.7,3780
tt3061836,5.9,5807
tt3062096,6.2,171545
tt3062170,5.7,1238
tt3062742,6.0,1293
tt3062880,7.7,6437
tt3062976,6.4,7720
tt3063462,7.1,1382
tt3063470,5.7,1012
tt3063516,6.5,93553
tt3064298,6.8,51881
tt3064338,6.7,6226
tt3064356,6.4,1249
tt3065132,7.0,4642
tt3065204,7.3,257917
tt3065978,7.4,1685
tt3066270,6.3,6170
tt3066630,6.1,3181
tt3067274,6.0,2959
tt3068192,4.6,3307
tt3068194,6.4,24551
tt3069758,6.8,5617
tt3070936,7.0,3544
tt3072482,6.7,93235
tt3072732,6.3,2422
tt3073256,7.7,8678
tt3073490,6.2,1038
tt3074578,4.8,1092
tt3074610,6.9,2310
tt3074732,6.8,3293
tt3074780,7.4,3268
tt3074952,4.1,1422
tt3075360,7.6,2508
tt3076658,7.6,265014
tt3077108,6.5,4280
tt3077214,6.9,41430
tt3078242,7.1,8246
tt3078296,6.2,3708
tt3079016,4.6,3630
tt3079380,7.0,240958
tt3081268,5.4,7685
tt3082826,6.2,2118
tt3082854,6.4,7448
tt3082898,4.9,11277
tt3083008,6.5,17505
tt3084028,5.3,2239
tt3084114,8.2,1178
tt3086442,6.7,50223
tt3086582,3.4,1082
tt3087700,5.6,1278
tt3088084,6.3,1243
tt3088580,7.3,1186
tt3089326,7.2,6533
tt3089388,7.8,8085
tt3089630,4.2,27066
tt3089778,7.1,8907
tt3089922,6.4,1203
tt3089978,7.0,1200
tt3090252,7.2,3851
tt3090634,6.4,4839
tt3090670,6.1,5395
tt3092076,4.8,1632
tt3092552,7.7,2771
tt3092790,7.0,2874
tt3093286,5.3,3854
tt3093522,3.7,3945
tt3093546,6.3,6561
tt3094236,5.4,2653
tt3094252,5.4,1740
tt3094816,4.6,1994
tt3095464,7.0,1081
tt3095734,5.6,16870
tt3096712,6.9,1861
tt3096858,5.6,4448
tt3097084,6.8,4557
tt3097204,6.4,43506
tt3098306,5.3,2203
tt3098754,6.4,1635
tt3099498,5.3,51108
tt3100274,6.2,12779
tt3100636,6.3,1468
tt3100678,4.8,3112
tt3101132,4.5,1881
tt3102208,6.1,1672
tt3102440,6.2,4565
tt3102906,6.1,1094
tt3103412,4.6,1030
tt3103576,5.8,2060
tt3104078,6.4,1422
tt3104304,4.3,2620
tt3104818,6.9,4691
tt3104930,4.3,1748
tt3104988,6.9,163977
tt3105350,4.5,1175
tt3106120,4.7,6746
tt3106846,6.9,1640
tt3107070,4.9,1130
tt3107166,7.2,10914
tt3107246,6.0,1273
tt3108158,6.5,5098
tt3108244,5.9,9434
tt3108604,2.0,2819
tt3108894,6.7,21693
tt3110770,6.1,1846
tt3110958,6.4,275931
tt3110960,6.7,6365
tt3111426,6.1,20961
tt3111486,2.7,1148
tt3111516,4.1,1434
tt3112654,6.1,2811
tt3112900,6.4,1903
tt3113456,7.0,1618
tt3113498,5.2,1214
tt3113696,5.2,4548
tt3114132,6.6,4518
tt3115906,6.6,6725
tt3117184,5.5,1009
tt3117504,6.9,1974
tt3118452,6.0,53140
tt3118874,6.3,4116
tt3118920,4.5,1300
tt3119416,6.9,2781
tt3120054,6.0,3084
tt3120280,5.8,38257
tt3120314,1.4,1574
tt3120944,6.1,1205
tt3120960,4.2,2578
tt3121332,5.6,2476
tt3121434,5.4,1525
tt3121442,6.0,1148
tt3121604,7.5,1767
tt3121860,3.5,1743
tt3122390,4.9,2749
tt3122842,6.3,1179
tt3124456,8.0,7023
tt3125220,5.8,3654
tt3125324,6.9,16325
tt3125472,7.2,6011
tt3125652,5.9,3991
tt3127022,6.5,14836
tt3127636,3.7,1134
tt3127698,7.2,1750
tt3127902,7.5,1803
tt3128900,5.7,8338
tt3129484,7.1,1157
tt3129564,7.0,5440
tt3130560,6.4,1257
tt3131744,2.5,1540
tt3132632,6.3,1193
tt3132714,7.5,1777
tt3134058,7.2,2320
tt3134422,6.5,2455
tt3135556,5.2,2815
tt3136112,6.5,4862
tt3136646,6.2,1697
tt3136752,6.3,1652
tt3137630,6.3,20047
tt3137764,5.6,6991
tt3138104,3.6,15130
tt3138122,5.2,4856
tt3138344,5.4,3371
tt3138558,4.8,5720
tt3138698,7.4,2806
tt3138782,7.7,12349
tt3139538,6.2,2606
tt3139756,5.1,5639
tt3140100,7.1,22966
tt3141498,6.5,2816
tt3141912,4.8,3206
tt3142232,5.3,8895
tt3142366,6.2,2429
tt3142688,5.7,6404
tt3142764,7.4,9910
tt3142872,7.2,9987
tt3142958,6.2,4400
tt3143606,7.4,3367
tt3144098,6.7,3254
tt3144266,3.4,1147
tt3145220,5.8,1909
tt3146360,6.9,4957
tt3147312,6.0,9923
tt3147336,4.8,1041
tt3148268,6.2,1793
tt3148348,5.8,9804
tt3148502,7.4,26681
tt3148528,4.9,1335
tt3148552,4.2,1018
tt3148576,5.8,1143
tt3148834,6.2,6675
tt3148952,7.3,1579
tt3149038,7.1,28830
tt3149900,4.7,1354
tt3150966,5.4,1723
tt3151738,5.6,1596
tt3152098,2.6,3195
tt3152130,3.7,1112
tt3152592,5.6,25118
tt3152602,6.7,2827
tt3152624,6.2,135367
tt3153532,7.6,1168
tt3153582,5.6,3199
tt3153634,8.2,7172
tt3154310,5.9,6030
tt3155242,5.8,4032
tt3155328,6.2,9090
tt3155342,6.5,4156
tt3155604,7.3,5169
tt3155654,6.4,1952
tt3155734,3.7,7085
tt3157224,6.0,4287
tt3159564,7.6,5321
tt3159708,4.3,5966
tt3160336,5.7,1989
tt3161960,6.7,1770
tt3162938,7.7,6954
tt3163304,7.0,2157
tt3163336,6.1,3321
tt3164198,6.3,1189
tt3164256,5.5,11991
tt3165178,5.4,1299
tt3165608,1.8,17865
tt3165612,6.5,43065
tt3165630,5.1,4856
tt3165632,3.3,1729
tt3166500,5.6,1356
tt3168230,6.8,63917
tt3168808,7.3,1210
tt3169706,7.8,55351
tt3169740,6.5,1683
tt3169770,6.6,10087
tt3170458,5.7,1661
tt3170832,8.1,404609
tt3170900,6.9,1514
tt3170902,7.2,10795
tt3171764,4.1,2908
tt3171832,5.9,22641
tt3171886,6.2,2103
tt3172126,6.3,1371
tt3172520,6.2,1755
tt3172532,6.8,31425
tt3173524,5.6,1248
tt3173594,6.2,9676
tt3173910,6.8,14877
tt3174376,6.2,45095
tt3175038,6.6,18794
tt3175438,4.6,1201
tt3175888,7.0,2410
tt3175936,6.2,1263
tt3176134,6.6,1776
tt3176980,5.8,1546
tt3177316,5.7,25399
tt3177332,4.2,1875
tt3178174,7.3,1991
tt3178292,8.9,1997
tt3179568,6.6,32020
tt3180440,5.6,1178
tt3181776,5.5,15717
tt3181822,4.7,41405
tt3181886,6.0,2302
tt3181898,3.9,1526
tt3181920,5.5,1055
tt3182590,6.5,1087
tt3182596,7.2,1406
tt3182620,6.0,3810
tt3182644,7.7,1295
tt3183402,5.8,1396
tt3183630,7.5,6924
tt3183660,7.3,444952
tt3184934,6.5,8461
tt3185602,6.4,1064
tt3185772,8.2,2681
tt3186318,6.0,5459
tt3186946,6.7,3958
tt3187076,7.6,2217
tt3187378,3.2,1744
tt3188492,5.1,2696
tt3188768,5.5,1008
tt3189256,9.1,3200
tt3194532,5.6,2738
tt3194590,5.0,1987
tt3194622,5.4,1213
tt3195644,6.1,101926
tt3197274,7.0,1662
tt3197766,6.7,6639
tt3198000,4.3,2697
tt3198468,7.6,2783
tt3198698,6.7,2209
tt3199456,7.6,1032
tt3200980,6.6,3297
tt3201640,5.8,51662
tt3201722,4.3,1302
tt3201736,6.0,1483
tt3202120,6.1,2782
tt3202202,7.3,11673
tt3202306,6.1,1003
tt3202890,5.2,6287
tt3203290,7.9,13305
tt3203528,6.4,22534
tt3203606,7.5,80409
tt3203616,5.8,55363
tt3203620,4.5,8515
tt3203890,6.1,1891
tt3203910,7.7,5002
tt3204144,6.6,5799
tt3204392,7.7,5140
tt3204632,5.2,1231
tt3205376,6.9,45017
tt3208026,6.8,11667
tt3210686,5.8,18852
tt3210830,6.0,1020
tt3211400,6.5,2428
tt3212232,5.4,14623
tt3212408,6.4,1020
tt3212568,7.1,1855
tt3212608,6.2,2638
tt3212812,6.6,2688
tt3212904,5.5,8508
tt3213512,5.8,1274
tt3213684,7.0,5507
tt3214002,6.1,5493
tt3214248,5.4,1606
tt3214286,6.8,2047
tt3215258,6.9,1841
tt3215518,6.8,1212
tt3215824,6.0,55219
tt3215826,5.2,1796
tt3216348,5.2,12897
tt3218580,6.2,2965
tt3219194,6.2,1722
tt3219268,7.1,1823
tt3219604,7.4,3436
tt3220192,5.4,2461
tt3221544,5.9,1844
tt3224052,4.1,3478
tt3224288,7.0,2346
tt3224458,7.3,75374
tt3226786,6.4,2627
tt3228088,4.4,1209
tt3228774,7.4,213352
tt3228830,7.3,1163
tt3229488,5.5,4540
tt3230082,6.3,3422
tt3230162,6.7,2781
tt3230300,6.1,1340
tt3230660,6.4,2799
tt3230668,6.5,3277
tt3231054,6.3,27518
tt3231100,7.1,1633
tt3232156,7.2,1381
tt3233224,6.1,6763
tt3233418,7.3,11135
tt3234084,4.2,2506
tt3235880,4.8,1020
tt3235888,6.8,230257
tt3236120,6.7,7385
tt3236976,4.1,1470
tt3237154,4.6,1205
tt3237406,6.4,3985
tt3239442,6.1,4177
tt3242756,3.2,2300
tt3244446,5.1,2101
tt3244512,7.2,2438
tt3244786,6.5,1906
tt3244992,7.3,4682
tt3245656,3.6,1534
tt3246874,7.0,2513
tt3247714,5.6,33514
tt3249124,4.6,1592
tt3249478,6.5,1413
tt3253624,7.4,14042
tt3253650,7.8,6994
tt3253930,7.2,33253
tt3254796,5.7,3035
tt3255590,5.7,8498
tt3255826,7.1,1184
tt3256226,4.7,33664
tt3257072,7.2,2535
tt3257582,5.4,1341
tt3257692,6.1,1275
tt3259178,4.5,2031
tt3259474,7.1,2853
tt3259968,5.7,1697
tt3260022,6.2,3875
tt3260524,7.9,4275
tt3261302,3.6,1930
tt3262342,7.8,56231
tt3262990,6.7,1868
tt3263520,7.0,1357
tt3263614,6.6,11918
tt3263718,6.2,1035
tt3263904,7.4,261785
tt3263946,7.0,9913
tt3263996,7.4,2446
tt3264102,7.6,6919
tt3265262,7.1,1683
tt3265462,7.2,2320
tt3266284,5.3,8884
tt3266724,2.8,2483
tt3266948,5.0,1231
tt3268340,6.6,2529
tt3268458,8.0,17468
tt3268668,5.4,6784
tt3268850,7.6,2919
tt3269074,6.4,1006
tt3270108,5.9,4240
tt3270538,8.1,9790
tt3271700,6.4,1321
tt3272066,5.9,47879
tt3272570,7.3,3209
tt3273636,7.2,1996
tt3274484,8.2,1515
tt3274690,5.7,2726
tt3275216,5.8,2959
tt3276924,6.1,29984
tt3276944,7.1,2680
tt3277624,5.4,2187
tt3278224,7.4,3305
tt3278330,6.4,28094
tt3278540,5.1,4608
tt3279124,7.6,3864
tt3279176,5.5,4697
tt3280262,5.2,23978
tt3280916,5.5,8709
tt3281548,7.8,185781
tt3282076,4.5,5639
tt3282858,5.5,10200
tt3283556,5.9,2564
tt3283664,5.3,2138
tt3283714,7.4,6256
tt3283718,6.1,4660
tt3283792,4.5,1550
tt3283804,7.0,5012
tt3283864,6.3,1951
tt3284178,6.9,2210
tt3286052,5.9,21573
tt3286560,4.9,5000
tt3288290,7.8,2263
tt3289080,6.0,6379
tt3289126,7.0,1907
tt3289362,7.0,2589
tt3289712,5.5,11114
tt3289724,6.2,23162
tt3289728,6.0,30090
tt3289956,6.8,111602
tt3290322,6.1,1161
tt3290688,4.7,1889
tt3291148,5.7,1833
tt3293594,4.0,2185
tt3294200,5.3,6743
tt3294746,6.6,3957
tt3295734,7.7,2702
tt3296156,7.1,2900
tt3296204,5.6,1378
tt3296658,7.2,14098
tt3296908,6.4,16230
tt3297330,6.4,23660
tt3297382,4.1,1595
tt3297792,4.0,2094
tt3298600,6.0,1303
tt3300442,6.0,1686
tt3300542,5.9,154632
tt3300572,5.1,4963
tt3300904,6.6,2430
tt3300980,7.3,25078
tt3301196,5.3,2297
tt3302266,7.1,6078
tt3302654,6.7,2081
tt3302706,6.7,6879
tt3302820,8.2,24790
tt3302962,5.6,4025
tt3303446,6.5,1219
tt3303728,6.9,3398
tt3303730,6.2,1614
tt3305308,5.8,8136
tt3305316,6.8,6252
tt3305844,4.2,3266
tt3306776,5.7,1423
tt3306858,6.3,1233
tt3311020,4.7,2076
tt3311176,5.7,1701
tt3311384,8.0,8427
tt3311900,6.8,1108
tt3311988,4.9,4042
tt3312180,3.7,1465
tt3312748,3.8,1764
tt3312830,7.3,76947
tt3312868,7.0,9376
tt3313054,3.3,1006
tt3313066,8.5,2067
tt3313182,5.3,1167
tt3313324,4.0,2395
tt3314376,6.2,1251
tt3315342,8.1,717311
tt3315380,5.0,1886
tt3316384,7.4,1969
tt3316948,6.1,90042
tt3316960,7.5,132623
tt3317208,6.1,4671
tt3317234,5.4,29316
tt3317522,5.7,6770
tt3317874,4.6,3530
tt3318750,5.6,8415
tt3319018,6.6,1063
tt3319508,7.8,1576
tt3319730,6.0,8416
tt3319920,5.6,39311
tt3320500,4.1,1912
tt3320542,8.3,5855
tt3320578,6.7,8015
tt3321300,6.2,22495
tt3321428,5.4,4132
tt3322364,7.1,92827
tt3322420,8.2,64618
tt3322892,4.6,11683
tt3322940,5.4,154094
tt3323638,4.1,1315
tt3323920,7.4,1340
tt3324494,6.4,2795
tt3324852,4.1,1047
tt3326366,6.7,2998
tt3326880,4.8,1388
tt3327624,5.3,14454
tt3327994,8.6,8198
tt3328442,5.3,2237
tt3328716,6.2,4358
tt3328720,5.4,1378
tt3329774,7.4,1002
tt3330764,5.8,7622
tt3331028,6.7,4449
tt3331846,7.4,7621
tt3332064,5.7,63279
tt3332304,7.8,2369
tt3333870,4.8,3302
tt3333980,7.1,4710
tt3334374,7.5,1246
tt3334418,5.3,2762
tt3335048,7.1,1781
tt3335606,6.2,24679
tt3336368,5.9,2020
tt3337550,7.6,4841
tt3339674,5.4,10715
tt3339680,5.2,1548
tt3340446,6.9,3502
tt3341072,6.2,2816
tt3341084,5.8,1176
tt3341582,7.8,1699
tt3343136,2.7,1918
tt3343784,5.7,2995
tt3343868,3.2,2434
tt3344694,6.7,7309
tt3344922,6.4,5160
tt3345472,6.9,4677
tt3345474,6.5,2760
tt3345952,7.2,3868
tt3346224,5.8,7101
tt3346824,6.2,1521
tt3347976,7.1,22132
tt3348102,6.5,4904
tt3348730,5.7,76864
tt3349578,5.4,4479
tt3350890,4.6,1215
tt3350996,4.4,2680
tt3352390,5.2,25889
tt3353060,5.7,1206
tt3353850,5.6,1319
tt3354222,6.4,6400
tt3355014,6.3,2508
tt3355510,4.9,1203
tt3359290,5.5,2303
tt3360038,6.7,1598
tt3361792,6.8,38722
tt3364264,5.9,2011
tt3365690,8.0,2752
tt3365778,7.0,7286
tt3367294,4.8,1035
tt3367686,3.3,1553
tt3368222,6.9,2841
tt3369670,6.7,1236
tt3369806,6.7,26715
tt3371366,5.2,146757
tt3374816,4.6,3792
tt3374966,7.1,8237
tt3375286,4.3,1545
tt3379456,5.4,1233
tt3379814,4.2,1671
tt3380264,4.5,4096
tt3381008,6.2,99693
tt3382148,2.7,3342
tt3382842,1.8,1418
tt3383262,6.2,1259
tt3384350,4.3,1732
tt3384904,2.5,2135
tt3385516,6.9,419998
tt3385524,7.2,36362
tt3387094,7.1,1292
tt3387266,6.9,15899
tt3387520,6.2,72794
tt3387542,4.8,42094
tt3387648,6.0,30522
tt3390550,5.3,1503
tt3390572,8.2,53137
tt3392330,6.8,1612
tt3393070,3.3,1795
tt3393786,6.1,152553
tt3394420,8.6,7745
tt3395184,6.7,27552
tt3395582,5.5,1135
tt3395608,8.1,3112
tt3395908,7.2,1129
tt3396114,5.9,1411
tt3396166,4.6,2772
tt3396910,8.6,3903
tt3397026,5.7,1033
tt3397160,6.7,2306
tt3397556,4.8,2104
tt3397754,5.9,5663
tt3397884,7.7,411372
tt3397918,4.6,6295
tt3397948,4.3,1183
tt3398048,4.2,3154
tt3398052,6.1,5718
tt3398066,4.2,1639
tt3398252,4.4,4469
tt3398268,7.7,38425
tt3398436,5.3,1780
tt3398788,4.6,1561
tt3399024,6.7,16238
tt3399112,7.2,1631
tt3399484,3.8,4375
tt3399896,5.4,5988
tt3399916,6.3,4882
tt3401748,6.4,2870
tt3401882,5.6,42064
tt3402110,6.8,2232
tt3402236,6.5,236945
tt3404140,7.7,6245
tt3404158,6.8,6127
tt3404246,5.1,1243
tt3405236,6.9,43347
tt3405714,5.7,7177
tt3407428,6.0,1407
tt3407614,6.6,1028
tt3409392,7.1,17249
tt3409440,6.7,4247
tt3409848,6.7,6316
tt3410408,6.9,8161
tt3410834,5.7,118362
tt3411420,5.0,1126
tt3411432,5.8,4609
tt3411444,6.7,54970
tt3412738,5.4,1329
tt3413018,7.0,2208
tt3414954,6.2,1292
tt3415992,6.0,1060
tt3416532,7.5,86443
tt3416536,6.4,17336
tt3416742,7.7,175439
tt3416744,7.2,30270
tt3416828,5.7,64161
tt3417422,8.3,39929
tt3417756,6.7,6894
tt3417854,6.4,6730
tt3418604,7.7,1251
tt3419894,6.7,2299
tt3420108,5.9,1612
tt3420504,6.9,71408
tt3420848,6.2,1587
tt3420850,5.7,1601
tt3421124,4.3,1067
tt3421514,6.0,8530
tt3422078,7.3,7561
tt3422094,7.4,1493
tt3422462,4.5,1250
tt3424690,4.8,3844
tt3425034,6.5,2874
tt3426262,7.9,1695
tt3430416,6.6,3182
tt3430548,6.7,3387
tt3431016,5.1,1193
tt3432552,5.2,1392
tt3433074,4.2,5273
tt3433358,6.4,1806
tt3433632,6.6,2369
tt3437608,8.1,1405
tt3438208,6.7,1210
tt3438252,8.2,1238
tt3438354,7.0,8682
tt3439114,3.5,1562
tt3442006,6.4,36833
tt3442990,5.8,8430
tt3444184,4.9,1707
tt3444312,6.8,18244
tt3445270,8.0,3936
tt3445580,6.2,3858
tt3445702,6.6,9162
tt3446330,5.3,1541
tt3446426,7.6,1448
tt3447364,7.8,22733
tt3448226,6.1,6575
tt3449006,5.2,2155
tt3449040,6.2,3358
tt3449292,8.0,18850
tt3450134,4.1,1850
tt3450650,4.4,36876
tt3450900,6.1,15358
tt3450958,7.4,246755
tt3451230,6.4,9070
tt3451498,6.1,1117
tt3451720,6.6,2802
tt3452948,6.7,1510
tt3453052,6.3,3013
tt3454574,6.4,3193
tt3455204,6.8,1252
tt3455224,8.2,11281
tt3455740,5.8,1418
tt3455822,8.0,3229
tt3457486,4.6,1005
tt3457508,5.2,2848
